iso3_o,iso3_d,contig,dist,comlang_off,tradeflow_comtrade_d
IRL,YUG,,,,
IRL,ZAF,0,10002.277,1,477940.156
IRL,ZMB,0,8337.6035,1,48291.281
IRL,ZWE,0,8690.2129,1,12049.615
IRN,ABW,0,11880.18,0,
IRN,AFG,1,1620.826,1,
IRN,AGO,0,6368.0181,0,10389.01
IRN,AIA,0,10898.138,0,
IRN,ALB,0,2808.604,0,2298.474
IRN,AND,0,4317.0991,0,1.808
IRN,ANT,,,,
IRN,ARE,0,1279.036,0,1806242.75
IRN,ARG,0,13803.126,0,4534.813
IRN,ARM,1,789.00098,0,174489.188
IRN,ASM,,,,
IRN,ATA,,,,.044
IRN,ATF,,,,
IRN,ATG,0,10879.84,0,
IRN,AUS,0,12915.792,0,36033.156
IRN,AUT,0,3184.9709,0,127780.07
IRN,AZE,1,540.44598,0,239705.094
IRN,BDI,0,4917.6538,0,244.767
IRN,BEL,0,4088.1189,0,152140.219
IRN,BEN,0,5948.665,0,332.204
IRN,BES,,,,
IRN,BFA,0,5904.7222,0,585.312
IRN,BGD,0,3963.021,0,
IRN,BGR,0,2535.9109,0,60880.309
IRN,BHR,0,1056.384,0,12491.222
IRN,BHS,0,11389.238,0,
IRN,BIH,0,2944.4509,0,6913.575
IRN,BLR,0,2743.7749,0,7165.5
IRN,BLZ,0,12808.515,0,
IRN,BMU,0,9965.7881,0,10.885
IRN,BOL,0,13733.435,0,438.531
IRN,BRA,0,12210.632,0,40856.625
IRN,BRB,0,10990.391,0,18.657
IRN,BRN,0,7316.8032,0,111.739
IRN,BTN,0,3718.3821,0,
IRN,BVT,,,,
IRN,BWA,0,7240.7358,0,3.225
IRN,CAF,0,4841.8911,0,
IRN,CAN,0,9900.5371,0,68178.016
IRN,CCK,0,7177.292,0,
IRN,CHE,0,3829.7419,0,24591.18
IRN,CHL,0,14801.26,0,812.917
IRN,CHN,0,5609.0381,0,18553692
IRN,CIV,0,6583.3599,0,3751.13
IRN,CMR,0,5413.0269,0,4700.01
IRN,COD,0,5828.5269,0,
IRN,COG,0,5827.1021,0,226.887
IRN,COK,0,16603.102,0,
IRN,COL,0,12883.756,0,810.899
IRN,COM,0,5337.7871,0,
IRN,CPV,0,7708.3838,0,
IRN,CRI,0,13134.269,0,17.657
IRN,CSK,,,,
IRN,CUB,0,11884.665,0,
IRN,CUW,,,,
IRN,CXR,0,7661.4111,0,
IRN,CYM,0,12150.877,0,
IRN,CYP,0,1639.101,0,504.939
IRN,CZE,0,3371.0249,0,16360.208
IRN,DDR,,,,
IRN,DEU,0,3914.946,0,436373.813
IRN,DJI,0,2805.605,0,
IRN,DMA,0,10977.24,0,
IRN,DNK,0,3676.8359,0,12373.709
IRN,DOM,0,11394.129,0,66.753
IRN,DZA,0,4301.6899,0,19605.535
IRN,ECU,0,13533.047,0,1078.746
IRN,EGY,0,1983.4821,0,19659.584
IRN,ERI,0,2584.873,0,
IRN,ESH,0,6102.0898,0,
IRN,ESP,0,4784.6958,0,1749352.625
IRN,EST,0,3271.2041,0,1844.359
IRN,ETH,0,3226.5969,0,9849.136
IRN,FIN,0,3314.9189,0,2353.726
IRN,FJI,0,14495.135,0,166.105
IRN,FLK,0,14312.931,0,
IRN,FRA,0,4218.4419,0,2619789.75
IRN,FRO,0,4929.8062,0,
IRN,FSM,0,11061.777,0,
IRN,GAB,0,5853.5239,0,
IRN,GBR,0,4408.0132,0,33697.977
IRN,GEO,0,884.74103,0,105193.68
IRN,GHA,0,6243.9399,0,2850.248
IRN,GIB,0,5043.064,0,
IRN,GIN,0,7340.1411,0,
IRN,GLP,0,10954.633,0,
IRN,GMB,0,7177.5308,0,73.493
IRN,GNB,0,7186.0151,0,
IRN,GNQ,0,5633.1719,0,
IRN,GRC,0,2472.031,0,1427775.75
IRN,GRD,0,11240.255,0,
IRN,GRL,0,7081.1382,0,32.282
IRN,GTM,0,13149.46,0,119.813
IRN,GUF,0,10928.575,0,
IRN,GUM,,,,
IRN,GUY,0,11313.541,0,82.45100000000001
IRN,HKG,0,6183.5571,0,178196.25
IRN,HMD,,,,
IRN,HND,0,12992.166,0,20.974
IRN,HRV,0,3165.4519,0,62009.887
IRN,HTI,0,11579.584,0,
IRN,HUN,0,2971.4121,0,2681.287
IRN,IDN,0,7411.062,0,360281.156
IRN,IND,0,2544.592,0,11087873
IRN,IOT,,,,
IRN,IRL,0,4825.9648,0,3953.23
IRN,IRN,0,482.86499,0,
IRN,IRQ,1,692.38501,0,
IRN,ISL,0,5704.0679,0,784.514
IRN,ISR,0,1588.699,0,
IRN,ITA,0,3417.937,0,3805015.25
IRN,JAM,0,11949.301,0,
IRN,JOR,0,1490.043,0,101420.156
IRN,JPN,0,7672.8809,0,3581189.5
IRN,KAZ,0,2338.0879,0,68068.54700000001
IRN,KEN,0,4383.1831,0,127385.234
IRN,KGZ,0,2143.2141,0,9091.021000000001
IRN,KHM,0,5987.4048,0,51.354
IRN,KIR,0,12731.235,0,
IRN,KNA,0,10939.368,0,
IRN,KOR,0,6562.4482,0,7989300
IRN,KWT,0,774.91901,0,180309.859
IRN,LAO,0,5384.4229,0,
IRN,LBN,0,1468.833,0,62071.699
IRN,LBR,0,7105.1191,0,
IRN,LBY,0,3520.0439,0,
IRN,LCA,0,11037.53,0,26.812
IRN,LIE,,,,
IRN,LKA,0,4317.3828,0,10754.024
IRN,LSO,0,7655.562,0,
IRN,LTU,0,2912.958,0,4545.61
IRN,LUX,0,3946.802,0,955.915
IRN,LVA,0,3124.783,0,404.408
IRN,MAC,0,6130.1611,0,
IRN,MAR,0,5246.0542,0,1046.593
IRN,MCO,,,,
IRN,MDA,0,2258.186,0,1737.788
IRN,MDG,0,6083.6831,0,5013.961
IRN,MDV,0,4172.5781,0,58.286
IRN,MEX,0,13163.928,0,89246.523
IRN,MHL,0,12145.544,0,
IRN,MKD,0,2676.8169,0,4761.971
IRN,MLI,0,6446.1099,0,5475.924
IRN,MLT,0,3311.5869,0,20.105
IRN,MMR,0,4882.6748,0,49161.965
IRN,MNE,,2797.908,0,425.008
IRN,MNG,0,4688.7998,0,316.509
IRN,MNP,0,9417.4785,0,
IRN,MOZ,0,7140.394,0,18613.854
IRN,MRT,0,6836.5781,0,113.804
IRN,MSR,0,10942.317,0,
IRN,MTQ,0,11003.544,0,
IRN,MUS,0,6247.064,0,336.414
IRN,MWI,0,5827.5889,0,150.579
IRN,MYS,0,6300.0962,0,295011.031
IRN,MYT,,,,
IRN,NAM,0,7422.23,0,8.173999999999999
IRN,NCL,0,13646.068,0,
IRN,NER,0,5496.355,0,
IRN,NFK,0,14123.619,0,
IRN,NGA,0,5865.1768,0,575.126
IRN,NIC,0,13105.607,0,106.44
IRN,NIU,0,15587.203,0,
IRN,NLD,0,4071.167,0,667442.125
IRN,NOR,0,3959.594,0,6711.372
IRN,NPL,0,3311.251,0,44.449
IRN,NRU,0,12330.92,0,
IRN,NZL,0,15205.97,0,4824.404
IRN,OMN,0,1510,0,501192.625
IRN,PAK,1,1994.771,0,327180.25
IRN,PAN,0,12887.47,0,
IRN,PCN,0,18845.178,0,
IRN,PER,0,14253.491,0,10778.42
IRN,PHL,0,7238.6709,0,99869.469
IRN,PLW,0,8915.0889,0,
IRN,PNG,0,11142.464,0,
IRN,POL,0,3020.916,0,89736.117
IRN,PRI,0,11120.53,0,
IRN,PRK,0,6400.0342,0,
IRN,PRT,0,5280.981,0,3918.343
IRN,PRY,0,13276.357,0,33.86
IRN,PSE,0,1638.799,0,
IRN,PYF,0,17141.34,0,
IRN,QAT,0,1159.406,1,81989.80500000001
IRN,REU,0,6306.4761,0,
IRN,ROU,0,2354.145,0,51619.156
IRN,RUS,0,2466.5891,0,399445.969
IRN,RWA,0,4737.7192,0,6967.655
IRN,SAU,0,1305.311,0,194.83
IRN,SCG,,,,
IRN,SDN,0,2922.71,0,34150.871
IRN,SEN,0,7178.8911,0,35341.367
IRN,SGP,0,6615.604,0,751162.375
IRN,SGS,,,,
IRN,SHN,0,8312.6328,0,
IRN,SLB,0,12299.841,0,
IRN,SLE,0,7186.9751,0,949.571
IRN,SLV,0,13153.376,0,195.853
IRN,SMR,0,3420.2319,0,
IRN,SOM,0,3795.6799,0,
IRN,SPM,0,8369.1299,0,
IRN,SRB,,2797.908,0,12805.974
IRN,SSD,,2922.71,0,
IRN,STP,0,6076.5132,0,
IRN,SUN,,,,
IRN,SUR,0,11120.461,0,
IRN,SVK,0,3125.928,0,11654.386
IRN,SVN,0,3281.9551,0,7946.198
IRN,SWE,0,3566.229,0,13887.565
IRN,SWZ,0,7222.979,0,50.264
IRN,SXM,,,,
IRN,SYC,0,4505.0952,0,111.596
IRN,SYR,0,1404.538,0,
IRN,TCA,0,11259.326,0,
IRN,TCD,0,4494.895,0,
IRN,TGO,0,6064.0508,0,479.773
IRN,THA,0,5458.478,0,502782.188
IRN,TJK,0,1577.358,0,
IRN,TKL,0,14732.621,0,
IRN,TKM,1,669.20697,0,
IRN,TLS,0,9169.043,0,559.86
IRN,TON,0,15238.526,0,
IRN,TTO,0,11325.44,0,
IRN,TUN,0,3672.8091,0,7897.377
IRN,TUR,1,2044.678,0,7492104
IRN,TUV,0,13949.118,0,
IRN,TWN,0,6695.3389,0,1107425.5
IRN,TZA,0,4899.7168,0,18288.197
IRN,UGA,0,4390.2461,0,10840.528
IRN,UKR,0,2349.7561,0,70106.719
IRN,URY,0,13618.066,0,6327.48
IRN,USA,0,9865.2314,0,64627.82
IRN,UZB,0,1666.4449,0,57050.383
IRN,VAT,,,,
IRN,VCT,0,11117.09,0,5.898
IRN,VDR,,,,
IRN,VEN,0,11775.826,0,
IRN,VGB,0,11002.348,0,
IRN,VNM,0,5502.8208,0,
IRN,VUT,0,13559.769,0,
IRN,WLF,0,14672.554,0,
IRN,WSM,0,13634.438,0,
IRN,YEM,0,2366.751,0,
IRN,YMD,,,,
IRN,YUG,,,,
IRN,ZAF,0,8471.1025,0,20125.059
IRN,ZMB,0,6192.8301,0,458.681
IRN,ZWE,0,6330.687,0,4201.413
IRQ,ABW,0,11426.339,0,
IRQ,AFG,0,2285.353,0,
IRQ,AGO,0,5736.8208,0,3.753
IRQ,AIA,0,10443.621,0,
IRQ,ALB,0,2343.134,0,230.706
IRQ,AND,0,3861.061,0,
IRQ,ANT,,,,
IRQ,ARE,0,1384.182,1,169861.922
IRQ,ARG,0,13110.861,0,3.629
IRQ,ARM,0,762.42297,0,201.9
IRQ,ASM,,,,
IRQ,ATA,,,,
IRQ,ATF,,,,
IRQ,ATG,0,10411.007,0,
IRQ,AUS,0,13400.565,0,38.808
IRQ,AUT,0,2861.7639,0,383269.656
IRQ,AZE,0,920.61298,0,.213
IRQ,BDI,0,4383.3652,0,
IRQ,BEL,0,3775.8059,0,83003.773
IRQ,BEN,0,5256.437,0,
IRQ,BES,,,,
IRQ,BFA,0,5219.4131,0,3.231
IRQ,BGD,0,4580.394,0,
IRQ,BGR,0,2116.158,0,28144.354
IRQ,BHR,0,994.04901,1,195.988
IRQ,BHS,0,11076.638,0,
IRQ,BIH,0,2532.28,0,7.715
IRQ,BLR,0,2645.0859,0,
IRQ,BLZ,0,12530.217,0,
IRQ,BMU,0,9627.7168,0,
IRQ,BOL,0,13093.283,0,.51
IRQ,BRA,0,11520.45,0,125371.945
IRQ,BRB,0,10482.891,0,
IRQ,BRN,0,7908.3809,0,
IRQ,BTN,0,4362.5308,0,
IRQ,BVT,,,,
IRQ,BWA,0,6755.688,0,
IRQ,CAF,0,4188.9399,0,103.917
IRQ,CAN,0,9743.3799,0,54584.453
IRQ,CCK,0,7539.8232,0,
IRQ,CHE,0,3451.7581,0,625.009
IRQ,CHL,0,14111.231,0,7.722
IRQ,CHN,0,6298.4438,0,13814112
IRQ,CIV,0,5891.8652,0,
IRQ,CMR,0,4735.9092,0,101.733
IRQ,COD,0,5191.3999,0,
IRQ,COG,0,5189.397,0,15.658
IRQ,COK,0,17295.457,0,
IRQ,COL,0,12404.237,0,31.563
IRQ,COM,0,5009.9932,1,
IRQ,CPV,0,7077.7808,0,
IRQ,CRI,0,12759.682,0,2.024
IRQ,CSK,,,,
IRQ,CUB,0,11595.94,0,
IRQ,CUW,,,,
IRQ,CXR,0,8104.2109,0,
IRQ,CYM,0,11825.509,0,
IRQ,CYP,0,1039.011,0,3.36
IRQ,CZE,0,3078.9551,0,96.96600000000001
IRQ,DDR,,,,
IRQ,DEU,0,3621.25,0,1078784.75
IRQ,DJI,0,2422.4351,1,
IRQ,DMA,0,10493.405,0,
IRQ,DNK,0,3488.823,0,78.136
IRQ,DOM,0,10981.197,0,67.476
IRQ,DZA,0,3764.323,1,94.89
IRQ,ECU,0,13039.676,0,
IRQ,EGY,0,1299.8,1,677236.063
IRQ,ERI,0,2079.9209,0,
IRQ,ESH,0,5513.0459,1,
IRQ,ESP,0,4304.9028,0,1427520.75
IRQ,EST,0,3244.771,0,.05
IRQ,ETH,0,2763.1431,0,.5760000000000001
IRQ,FIN,0,3302.353,0,26.743
IRQ,FJI,0,15164.949,0,.32
IRQ,FLK,0,13665.243,0,
IRQ,FRA,0,3867.4341,0,143485.188
IRQ,FRO,0,4790.0508,0,
IRQ,FSM,0,11752.064,0,
IRQ,GAB,0,5179.291,0,
IRQ,GBR,0,4099.5781,0,1770.195
IRQ,GEO,0,933.66901,0,3129.696
IRQ,GHA,0,5551.5591,0,168.585
IRQ,GIB,0,4514.3652,0,
IRQ,GIN,0,6670.748,0,
IRQ,GLP,0,10477.426,0,
IRQ,GMB,0,6523.3149,0,
IRQ,GNB,0,6523.8169,0,
IRQ,GNQ,0,4950.1929,0,
IRQ,GRC,0,1937.829,0,3548901.5
IRQ,GRD,0,10736.579,0,
IRQ,GRL,0,7000.478,0,
IRQ,GTM,0,12867.65,0,
IRQ,GUF,0,10341.156,0,
IRQ,GUM,,,,
IRQ,GUY,0,10759.865,0,2526.441
IRQ,HKG,0,6851.4668,0,2314.021
IRQ,HMD,,,,
IRQ,HND,0,12676.134,0,.299
IRQ,HRV,0,2787.156,0,246006.844
IRQ,HTI,0,11183.418,0,
IRQ,HUN,0,2646.7629,0,230207.547
IRQ,IDN,0,7891.085,0,246.61
IRQ,IND,0,3158.917,0,15310044
IRQ,IOT,,,,
IRQ,IRL,0,4542.0151,0,28.128
IRQ,IRN,1,692.38501,0,77443.07000000001
IRQ,IRQ,0,248.66299,0,
IRQ,ISL,0,5585.0908,0,
IRQ,ISR,0,915.56799,0,
IRQ,ITA,0,2952.0381,0,3187296.25
IRQ,JAM,0,11579.52,0,
IRQ,JOR,1,811.11603,1,1679.352
IRQ,JPN,0,8356.1025,0,1009962.313
IRQ,KAZ,0,3023.926,0,
IRQ,KEN,0,3934.4189,0,13.257
IRQ,KGZ,0,2828.9519,0,
IRQ,KHM,0,6577.4961,0,
IRQ,KIR,0,13423.516,0,
IRQ,KNA,0,10476.354,0,
IRQ,KOR,0,7250.9409,0,6371009.5
IRQ,KWT,1,559.51898,1,78.789
IRQ,LAO,0,6005.2129,0,
IRQ,LBN,0,830.01202,1,3572.954
IRQ,LBR,0,6420.6079,0,
IRQ,LBY,0,2911.8059,1,
IRQ,LCA,0,10542.966,0,
IRQ,LIE,,,,
IRQ,LKA,0,4685.7671,0,609.607
IRQ,LSO,0,7198.085,0,
IRQ,LTU,0,2806.063,0,1.184
IRQ,LUX,0,3615.6589,0,4.098
IRQ,LVA,0,3049.073,0,1.163
IRQ,MAC,0,6797.1172,0,
IRQ,MAR,0,4698.688,1,425.734
IRQ,MCO,,,,
IRQ,MDA,0,2010.797,0,
IRQ,MDG,0,5818.9492,0,
IRQ,MDV,0,4427.6128,0,
IRQ,MEX,0,13004.594,0,
IRQ,MHL,0,12835.935,0,
IRQ,MKD,0,2232.082,0,238.1
IRQ,MLI,0,5771.2881,0,
IRQ,MLT,0,2742.8721,0,7413.624
IRQ,MMR,0,5470.4648,0,
IRQ,MNE,,2417.8081,0,.392
IRQ,MNG,0,5361.125,0,
IRQ,MNP,0,10107.089,0,
IRQ,MOZ,0,6718.1201,0,.06
IRQ,MRT,0,6200.9219,1,
IRQ,MSR,0,10472.526,0,
IRQ,MTQ,0,10513.41,0,
IRQ,MUS,0,6114.1362,0,.246
IRQ,MWI,0,5383.8589,0,
IRQ,MYS,0,6816.02,0,272592.719
IRQ,MYT,,,,
IRQ,NAM,0,6864.1821,0,
IRQ,NCL,0,14266.341,0,
IRQ,NER,0,4808.6851,1,
IRQ,NFK,0,14701.574,0,
IRQ,NGA,0,5173.2031,0,81.43000000000001
IRQ,NIC,0,12766.172,0,
IRQ,NIU,0,16274.319,0,
IRQ,NLD,0,3788.199,0,3085273
IRQ,NOR,0,3841.5229,0,69.184
IRQ,NPL,0,3944.616,0,88.199
IRQ,NRU,0,13020.626,0,
IRQ,NZL,0,15630.561,0,.161
IRQ,OMN,0,1757.439,1,260786.109
IRQ,PAK,0,2655.2949,0,70290.57000000001
IRQ,PAN,0,12469.768,0,
IRQ,PCN,0,18971.15,0,
IRQ,PER,0,13668.445,0,1.915
IRQ,PHL,0,7892.9868,0,5.77
IRQ,PLW,0,9573.9004,0,
IRQ,PNG,0,11771.086,0,
IRQ,POL,0,2820.019,0,402769.281
IRQ,PRI,0,10685.022,0,
IRQ,PRK,0,7086.9199,0,
IRQ,PRT,0,4790.2598,0,329197.813
IRQ,PRY,0,12591.175,0,
IRQ,PSE,0,959.57098,1,
IRQ,PYF,0,17786.725,0,
IRQ,QAT,0,1132.564,1,37758.184
IRQ,REU,0,6145.1611,0,
IRQ,ROU,0,2002.218,0,141321.875
IRQ,RUS,0,2548.646,0,39.597
IRQ,RWA,0,4204.9668,0,6.278
IRQ,SAU,1,992.68799,1,7947.217000000001
IRQ,SCG,,,,
IRQ,SDN,0,2313.3279,1,16.6
IRQ,SEN,0,6531.2339,0,
IRQ,SGP,0,7130.8218,0,1646638.75
IRQ,SGS,,,,
IRQ,SHN,0,7638.9268,0,
IRQ,SLB,0,12960.562,0,
IRQ,SLE,0,6510.54,0,
IRQ,SLV,0,12851.597,0,
IRQ,SMR,0,2993.958,0,
IRQ,SOM,0,3484.9761,1,
IRQ,SPM,0,8112.4419,0,
IRQ,SRB,,2417.8081,0,483560.063
IRQ,SSD,,2313.3279,1,
IRQ,STP,0,5396.2822,0,
IRQ,SUN,,,,
IRQ,SUR,0,10549.317,0,
IRQ,SVK,0,2805.803,0,34.978
IRQ,SVN,0,2904.1331,0,33.385
IRQ,SWE,0,3482.9331,0,58648.91
IRQ,SWZ,0,6788.252,0,
IRQ,SXM,,,,
IRQ,SYC,0,4382.75,0,
IRQ,SYR,1,754.07501,1,
IRQ,TCA,0,10876.938,0,
IRQ,TCD,0,3807.3301,1,
IRQ,TGO,0,5371.6899,0,
IRQ,THA,0,6043.7578,0,79.684
IRQ,TJK,0,2269.1831,0,
IRQ,TKL,0,15423.808,0,
IRQ,TKM,0,1360.605,0,
IRQ,TLS,0,9728.1807,0,
IRQ,TON,0,15909.911,0,
IRQ,TTO,0,10811.326,0,
IRQ,TUN,0,3123.9089,1,5.712
IRQ,TUR,1,1614.7729,0,128579.563
IRQ,TUV,0,14640.172,0,
IRQ,TWN,0,7379.5459,0,1219721.25
IRQ,TZA,0,4505.1548,0,.056
IRQ,UGA,0,3876.3811,0,1.829
IRQ,UKR,0,2216.2371,0,176.893
IRQ,URY,0,12926.197,0,
IRQ,USA,0,9651.1113,0,11159119
IRQ,UZB,0,2354.8291,0,97.685
IRQ,VAT,,,,
IRQ,VCT,0,10618.36,0,
IRQ,VDR,,,,
IRQ,VEN,0,11289.877,0,
IRQ,VGB,0,10558.178,0,
IRQ,VNM,0,6149.1558,0,
IRQ,VUT,0,14208.238,0,
IRQ,WLF,0,15362.236,0,
IRQ,WSM,0,14305.456,0,
IRQ,YEM,0,1996.067,1,
IRQ,YMD,,,,
IRQ,YUG,,,,
IRQ,ZAF,0,7963.5439,0,30.321
IRQ,ZMB,0,5696.5259,0,6.118
IRQ,ZWE,0,5869.7168,0,.6960000000000001
ISL,ABW,0,6827.2202,0,
ISL,AFG,0,6658.5552,0,
ISL,AGO,0,8642.9541,0,98.011
ISL,AIA,0,5965.5508,0,
ISL,ALB,0,3675.061,0,151.914
ISL,AND,0,2833.9519,0,55.579
ISL,ANT,,,,
ISL,ARE,0,6924.4902,0,3066.104
ISL,ARG,0,11455.871,0,965.505
ISL,ARM,0,4948.9302,0,487.26
ISL,ASM,,,,
ISL,ATA,,,,5.763
ISL,ATF,,,,
ISL,ATG,0,6032.6621,0,
ISL,AUS,0,16632.492,0,7762.664
ISL,AUT,0,2891.521,0,87243.55500000001
ISL,AZE,0,5192.978,0,3923.408
ISL,BDI,0,8606.376,0,
ISL,BEL,0,2133.168,0,66862.852
ISL,BEN,0,6717.2612,0,671.211
ISL,BES,,,,
ISL,BFA,0,5979.0601,0,10.279
ISL,BGD,0,8667.6025,0,
ISL,BGR,0,3709.1011,0,1550.487
ISL,BHR,0,6572.002,0,78.194
ISL,BHS,0,5865.814,0,
ISL,BIH,0,3376.9851,0,361.894
ISL,BLR,0,2965.1089,0,48465.602
ISL,BLZ,0,7180.8882,0,
ISL,BMU,0,4597.7271,0,555.836
ISL,BOL,0,9801.5869,0,55.479
ISL,BRA,0,9991.3398,0,15230.42
ISL,BRB,0,6377.6929,0,87.977
ISL,BRN,0,11562.254,0,9.228
ISL,BTN,0,8253.9707,0,
ISL,BVT,,,,
ISL,BWA,0,10727.624,0,186.328
ISL,CAF,0,7399.9971,0,
ISL,CAN,0,4197.29,0,75074.219
ISL,CCK,0,12640.156,0,
ISL,CHE,0,2617.3491,0,29628.371
ISL,CHL,0,11672.697,0,10159.453
ISL,CHN,0,7889.9438,0,110089.711
ISL,CIV,0,6704.4438,0,265.332
ISL,CMR,0,7229.9082,0,628.477
ISL,COD,0,8216.874,0,
ISL,COG,0,8207.7061,0,33.856
ISL,COK,0,14335.168,0,
ISL,COL,0,7847.7651,0,1411.975
ISL,COM,0,10036.691,0,
ISL,CPV,0,5480.8999,0,107.059
ISL,CRI,0,7689.3218,0,2670.124
ISL,CSK,,,,
ISL,CUB,0,6294.877,0,
ISL,CUW,,,,
ISL,CXR,0,12815.164,0,
ISL,CYM,0,6627.6411,0,
ISL,CYP,0,4882.0962,0,65.65000000000001
ISL,CZE,0,2640.1089,0,66250.711
ISL,DDR,,,,
ISL,DEU,0,2189.0239,0,496408.313
ISL,DJI,0,7663.8828,0,
ISL,DMA,0,6208.2461,0,
ISL,DNK,0,2111.384,0,150500.438
ISL,DOM,0,6201.79,0,310.824
ISL,DZA,0,3466.27,0,561.025
ISL,ECU,0,8492.541,0,1377.522
ISL,EGY,0,5277.6299,0,18440.326
ISL,ERI,0,7091.708,0,
ISL,ESH,0,4164.1992,0,
ISL,ESP,0,2894.7009,0,140709.109
ISL,EST,0,2454.3589,0,3278.833
ISL,ETH,0,7725.646,0,474.551
ISL,FIN,0,2424.5549,0,8862.715
ISL,FJI,0,14686.11,0,12.717
ISL,FLK,0,13262.803,0,
ISL,FRA,0,2234.7229,0,361021.375
ISL,FRO,0,799.56702,0,
ISL,FSM,0,12124.171,0,
ISL,GAB,0,7543.3281,0,
ISL,GBR,0,1891.859,0,513831.313
ISL,GEO,0,4824.9302,0,6124.379
ISL,GHA,0,6749.8188,0,1696.848
ISL,GIB,0,3312.355,0,
ISL,GIN,0,6100.6108,0,
ISL,GLP,0,6147.5439,0,
ISL,GMB,0,5656.0371,0,
ISL,GNB,0,5839.9492,0,
ISL,GNQ,0,7163.272,0,
ISL,GRC,0,4166.6992,0,2430.646
ISL,GRD,0,6560.4351,0,
ISL,GRL,0,1430.479,0,4570.903
ISL,GTM,0,7519.979,0,53.524
ISL,GUF,0,7024.6821,0,
ISL,GUM,,,,
ISL,GUY,0,7001.5171,0,276.568
ISL,HKG,0,9696.8164,0,3543.011
ISL,HMD,,,,
ISL,HND,0,7420.9941,0,22.802
ISL,HRV,0,3089.354,0,1410.109
ISL,HTI,0,6303.4141,0,
ISL,HUN,0,3077.9319,0,42805.508
ISL,IDN,0,12415.375,0,1396.678
ISL,IND,0,7600.4238,0,7308.3
ISL,IOT,,,,
ISL,IRL,0,1499.031,0,12854.136
ISL,IRN,0,5704.0679,0,793.023
ISL,IRQ,0,5585.0908,0,
ISL,ISL,0,120.606,0,
ISL,ISR,0,5242.8242,0,12937
ISL,ITA,0,3307.978,0,21005.609
ISL,JAM,0,6555.9258,0,140.8
ISL,JOR,0,5310.5679,0,25.185
ISL,JPN,0,8808.4199,0,172903.875
ISL,KAZ,0,6169.4258,0,4377.993
ISL,KEN,0,8696.0371,0,405.297
ISL,KGZ,0,6101.9399,0,19.316
ISL,KHM,0,10499.875,0,11.819
ISL,KIR,0,12634.764,0,
ISL,KNA,0,6049.6338,0,.301
ISL,KOR,0,8396.0762,0,26650.156
ISL,KWT,0,6140.833,0,513.0310000000001
ISL,LAO,0,9746.7578,0,3478.921
ISL,LBN,0,5106.0498,0,107.073
ISL,LBR,0,6496.9448,0,
ISL,LBY,0,4242.2842,0,
ISL,LCA,0,6328.7451,0,
ISL,LIE,,,,
ISL,LKA,0,9891.8379,0,78.69500000000001
ISL,LSO,0,11258.617,0,
ISL,LTU,0,2797.459,0,6318.414
ISL,LUX,0,2319.428,0,11031.77
ISL,LVA,0,2579.342,0,5544.079
ISL,MAC,0,9677.9727,0,
ISL,MAR,0,3507.6079,0,4241.746
ISL,MCO,,,,
ISL,MDA,0,3584.7649,0,8557.088
ISL,MDG,0,10953.195,0,27.723
ISL,MDV,0,9862.5156,0,83.42
ISL,MEX,0,7460.1948,0,17179.496
ISL,MHL,0,12021.808,0,
ISL,MKD,0,3686.8579,0,243.083
ISL,MLI,0,5832.1528,0,12354.302
ISL,MLT,0,3978.502,0,66.767
ISL,MMR,0,9614.751,0,114.55
ISL,MNE,,3382.522,0,328.221
ISL,MNG,0,6791.9951,0,10.962
ISL,MNP,0,11139.818,0,
ISL,MOZ,0,11084.821,0,2.443
ISL,MRT,0,5139.853,0,772.567
ISL,MSR,0,6092.0078,0,
ISL,MTQ,0,6270.9868,0,
ISL,MUS,0,11532.519,0,127.915
ISL,MWI,0,9884.7402,0,17.962
ISL,MYS,0,11249.986,0,1693.434
ISL,MYT,,,,
ISL,NAM,0,10225.808,0,464.574
ISL,NCL,0,15330.911,0,
ISL,NER,0,5931.603,0,
ISL,NFK,0,16064.323,0,
ISL,NGA,0,6734.041,0,77579.594
ISL,NIC,0,7577.314,0,17.351
ISL,NIU,0,14467.59,0,
ISL,NLD,0,2022.635,0,1107226
ISL,NOR,0,1749.5959,0,365850.938
ISL,NPL,0,8049.5879,0,1.128
ISL,NRU,0,12916.195,0,
ISL,NZL,0,17586.266,0,1795.471
ISL,OMN,0,7212.1968,0,163.202
ISL,PAK,0,6921.042,0,1621.375
ISL,PAN,0,7591.665,0,
ISL,PCN,0,13386.063,0,
ISL,PER,0,9663.5859,0,683.903
ISL,PHL,0,10716.945,0,410.114
ISL,PLW,0,11837.056,0,
ISL,PNG,0,13890.712,0,
ISL,POL,0,2773.481,0,209715.141
ISL,PRI,0,6060.4951,0,
ISL,PRK,0,8208.667,0,
ISL,PRT,0,2952.572,0,13831.615
ISL,PRY,0,10422.997,0,6.942
ISL,PSE,0,5281.02,0,
ISL,PYF,0,13540.004,0,
ISL,QAT,0,6708.1792,0,142.92
ISL,REU,0,11509.391,0,
ISL,ROU,0,3681.959,0,1713.249
ISL,RUS,0,3316.1379,0,26063.975
ISL,RWA,0,8486.3057,0,3263.861
ISL,SAU,0,6536.563,0,2108.889
ISL,SCG,,,,
ISL,SDN,0,6786.5259,0,3.611
ISL,SEN,0,5522.1411,0,996.288
ISL,SGP,0,11529.234,0,2283.043
ISL,SGS,,,,
